식당(ID),식당명,지점명,지역명,주차가능여부,와이파이제공여부,놀이방유무,다국어메뉴판제공여부,화장실정보내용,휴무일정보내용,영업시간내용,배달서비스유무,온라인예약정보내용,홈페이지(URL),인근랜드마크명,인근랜드마크위도,인근랜드마크경도,인근랜드마크와거리,스마트오더유무,대표메뉴명,식당상태,해시태그,면적정보내용
12637,교담집,,양천구,Y,Y,N,N,Y,,"평일 16:00~23:00, 공휴일 12:00~23:00",N,레드테이블,http://kyodamjip.modoo.at/,신정2동골목시장,37.5209735,126.8766219,136.97425,N,"숙성교담끝등심(한우++/150g),숙성네모안심(한우++/150g),숙성눈꽃살치살(한우++/150g),숙성알꽃등심(한우++/150g)",NORMAL,"모범음식점,안심식당",
12638,해바라기 정육식당,,구로구,N,N,N,N,N,,,N,레드테이블,,오류시장,37.4966673,126.8434864,412.54922,N,,NORMAL,,
12639,진주식당,,동작구,Y,Y,N,N,Y,연중무휴,매일 10:00~01:00,Y,"레드테이블,네이버",http://www.intagram.com/jinju_ikdang,63아트,37.519484,126.9398203,0.01419,Y,"진주스페셜정식(1인),진주정식(1인),진주프리미엄정식(1인),클라우드베이",NORMAL,모범음식점,
12640,뚱보식당,,성동구,N,N,N,N,N,,,N,레드테이블,,"서울교통공사 차량기지 (고덕, 방화, 수서, 군자, 신정, 신내, 천왕, 창동)",37.5627339,127.0572584,140.47645,N,,NORMAL,,
12641,샤브플러스,,강동구,N,Y,N,N,Y,,매일 11:30~21:30,N,레드테이블,http://plu1005.modoo.at,천호신시장,37.5411081,127.1277581,0.51725,N,,NORMAL,"모범음식점,씨트립,트립어드바이저",
12642,신촌설렁탕,강남구청역점,강남구,N,N,N,N,N,일요일,매일 09:00~22:00,N,레드테이블,,선정릉(한국과학창의재단)역,37.5182116,127.0472408,212.64521,N,"갈비찜(대),도가니전골수육,명품설렁탕(특),소머리설렁탕",NORMAL,모범음식점,
12644,막,,강남구,N,N,N,Y,N,,"평일 10:30~23:30, 공휴일 10:30~21:00",N,레드테이블,,청담동거리,37.5252851,127.0442855,107.89766,N,,NORMAL,,
12645,배영만당진아구,낙성대점,관악구,Y,Y,N,N,N,,매일 00:00~24:00,Y,"레드테이블,네이버",,인헌시장,37.4748686,126.964778,105.68641,N,"아구 해물찜(4인/대),아구찜(4인/대),아구탕(얼큰),전복아구 해물찜(4인/대)",NORMAL,"모범음식점,안심식당,포장가능",
12646,신기소,문정역점,송파구,N,N,N,N,N,,매일 10:30~21:00,N,레드테이블,,지오 송지오(ZIO SONGZIO) 문정점,37.4882455,127.124567,349.45832,N,,NORMAL,모범음식점,
12647,돈에뜰,숯불구이점,용산구,N,N,N,Y,N,,매일 11:00~22:00,N,레드테이블,,삼각지역,37.5346624,126.9732238,109.6322,N,,NORMAL,모범음식점,
12648,몽촌 감자탕 부대찌개,풍납점,송파구,N,N,N,N,N,,,N,레드테이블,,강동구청역,37.5306697,127.1205768,402.21504,N,,NORMAL,모범음식점,
12649,아차산닭국수,,광진구,N,N,N,N,Y,,,N,레드테이블,,유니버설아트센터,37.5500692,127.0876727,278.65328,N,,NORMAL,모범음식점,
12650,동경야시장,강남월드점,서초구,N,Y,Y,N,N,,매일 16:00~08:00,N,레드테이블,"http://ichiba.co.kr/landing/,http://www.intagram.com/dong_gyeong_1004/",금강제화 (강남본점),37.5069351,127.023808,51.63013,N,,NORMAL,모범음식점,
12651,캘리포니아피자키친,김포공항 롯데몰점,강서구,N,N,N,N,N,,매일 10:30~22:00,N,"레드테이블,네이버",http://www.icpk.co.kr/,개화산역,37.5723387,126.805758,269.06908,N,,NORMAL,"모범음식점,안심식당,포장가능",
12652,신안바다장어구이,,관악구,N,N,N,N,N,,매일 10:00~22:00,N,레드테이블,,명락사,37.4814636,126.9470207,122.1811,N,"장어(특대),장어구이(대),장어탕(대),장어회(대)",NORMAL,"모범음식점,안심식당",
12653,전가네 참숯갈비 고기한쌈,석촌점,송파구,Y,N,N,N,Y,,매일 10:00~22:00,N,레드테이블,http://blog.naver.com/0103darinjjk/220912230079,백제초기적석총,37.5021945,127.102831,166.22504,N,"생소갈비살 150g,소양념왕갈비 300g,양념소갈비살 150g,한우육회 200g",NORMAL,모범음식점,
12654,오징어 세상,연희점,서대문구,N,N,N,N,N,,,N,레드테이블,,연남동 공방거리,37.562301,126.9236206,265.83033,N,"오징어 무침,오징어 물회(大),오징어회+숙회,활 오징어회(大)",NORMAL,모범음식점,
12655,화로구이,마장점,성동구,Y,Y,N,Y,Y,연중무휴,매일 00:00~24:00,N,레드테이블,,마장 축산물시장,37.5697617,127.03843,136.18336,N,,NORMAL,포장가능,
12656,장산곶,,서초구,N,N,N,N,N,,,N,레드테이블,,사당역,37.4769187,126.9816315,459.92066,N,"모듬 대,모듬 중,장산곶스페셜(1인분),특정식 5인분/특",NORMAL,모범음식점,
12657,봉추찜닭,신촌점,서대문구,N,Y,N,Y,Y,,평일 10:30~22:30,N,레드테이블,http://www.bongchu.com/,모이라이 (moirai),37.5594621,126.944858,79.75969,N,,NORMAL,"모범음식점,안심식당,포장가능",
12658,명태랑족발이랑,,관악구,N,N,N,Y,N,,매일 11:00~23:00,Y,레드테이블,,신원시장,37.4821616,126.9276235,203.30975,N,,NORMAL,"모범음식점,안심식당",
12659,계백집,수유역점,강북구,N,N,N,N,N,,매일 11:00~24:00,N,레드테이블,,수유(강북구청)역,37.6398392,127.0270654,304.43948,Y,,NORMAL,모범음식점,
12660,정성본샤브수끼칼국수,,강남구,Y,Y,N,Y,Y,,"평일 11:00~22:30, 주말 11:00~22:30",N,레드테이블,"http://www.jungungbon.com/,http://blog.naver.com/ll9560",청담역,37.5187264,127.0492172,129.59532,N,,NORMAL,"모범음식점,씨트립",
12661,남순남순대국,본점,강남구,Y,N,N,Y,N,일요일,평일 10:00~22:00,Y,레드테이블,http://blog.naver.com/bbajijik,한전아트센터 갤러리,37.485184,127.0280577,282.82492,N,,NORMAL,"모범음식점,블루리본,택배가능,포장가능",
12662,소문난감자탕해장국,,노원구,Y,N,N,N,N,,매일 00:00~24:00,Y,레드테이블,,상계중앙시장,37.6590577,127.0702992,218.85998,N,"감자,감자탕(大/4인),뼈해장국,양선지해장국",NORMAL,모범음식점,
12663,춘향골,,서대문구,N,N,N,N,N,,,N,레드테이블,,신기한놀이터 떼굴떼굴,37.5854041,126.9384797,149.42032,N,,NORMAL,,
12664,푸른바다세꼬시,,강남구,N,N,N,Y,Y,,"평일 11:00~22:00, Time 14:00~16:00",N,레드테이블,,LG아트센터,37.5019767,127.0373342,137.41764,N,,NORMAL,,
12665,천외천,,동작구,Y,N,N,N,N,,"평일 11:30~15:00, 평일 17:00~21:00",N,레드테이블,,동작문화원,37.5045386,126.9409873,427.86185,N,,NORMAL,"모범음식점,씨트립",
